CustomerId,snapshot_date,will_churn,churn_proba
CUST_00175,2024-01-01,0,0.7177
CUST_01151,2023-11-01,0,0.7177
CUST_04989,2023-12-01,1,0.7176
CUST_04765,2023-11-01,0,0.7174
CUST_02610,2023-11-01,0,0.7174
CUST_00633,2023-12-01,1,0.7173
CUST_01151,2023-12-01,0,0.7173
CUST_00374,2023-12-01,1,0.7172
CUST_01007,2024-01-01,0,0.7171
CUST_02352,2023-11-01,1,0.7171
CUST_03078,2023-11-01,0,0.7171
CUST_02502,2023-12-01,0,0.7171
CUST_01797,2023-12-01,0,0.7169
CUST_02985,2023-12-01,1,0.7165
CUST_04324,2023-11-01,0,0.7163
CUST_04413,2023-12-01,1,0.7163
CUST_01807,2023-11-01,0,0.7162
CUST_01687,2023-12-01,1,0.7162
CUST_04207,2023-11-01,0,0.7161
CUST_03202,2023-12-01,1,0.716
CUST_04977,2023-12-01,0,0.7158
CUST_00907,2023-12-01,0,0.7156
CUST_04045,2023-11-01,1,0.7155
CUST_01845,2024-01-01,0,0.7154
CUST_04857,2024-01-01,1,0.7154
CUST_03609,2023-11-01,0,0.7154
CUST_00974,2023-11-01,0,0.7153
CUST_03719,2023-12-01,0,0.7151
CUST_04817,2023-12-01,0,0.7148
CUST_00082,2023-12-01,1,0.7147
CUST_02118,2023-11-01,0,0.7147
CUST_03020,2023-11-01,0,0.7145
CUST_04977,2024-01-01,0,0.7145
CUST_03491,2023-12-01,0,0.7144
CUST_04857,2023-11-01,1,0.7143
CUST_01569,2023-12-01,0,0.7142
CUST_02999,2024-01-01,1,0.7142
CUST_01282,2023-11-01,0,0.7141
CUST_04335,2023-11-01,0,0.714
CUST_01532,2024-01-01,0,0.714
CUST_02967,2023-11-01,1,0.7138
CUST_01282,2024-01-01,0,0.7137
CUST_03084,2023-12-01,1,0.7132
CUST_04949,2023-12-01,0,0.7132
CUST_02106,2023-12-01,0,0.713
CUST_02232,2024-01-01,0,0.7129
CUST_00642,2023-11-01,1,0.7129
CUST_00642,2023-12-01,1,0.7129
CUST_02378,2024-01-01,0,0.7128
CUST_03146,2024-01-01,0,0.7127
CUST_01984,2024-01-01,0,0.7124
CUST_03225,2023-12-01,1,0.7122
CUST_01936,2023-12-01,1,0.7122
CUST_03044,2024-01-01,1,0.7119
CUST_02026,2023-12-01,1,0.7118
CUST_02975,2023-11-01,1,0.7117
CUST_04634,2023-11-01,0,0.7113
CUST_03325,2024-01-01,0,0.7111
CUST_02340,2023-12-01,0,0.7111
CUST_03709,2024-01-01,1,0.7111
CUST_04146,2023-12-01,0,0.711
CUST_02553,2024-01-01,0,0.711
CUST_04095,2023-11-01,1,0.7109
CUST_02993,2024-01-01,1,0.7109
CUST_02869,2023-11-01,1,0.7108
CUST_01843,2023-12-01,1,0.7108
CUST_04628,2023-11-01,0,0.7106
CUST_03081,2023-11-01,1,0.7106
CUST_03138,2024-01-01,1,0.7106
CUST_00829,2023-12-01,1,0.7105
CUST_01663,2023-11-01,0,0.7105
CUST_04317,2024-01-01,1,0.7104
CUST_02975,2024-01-01,1,0.7103
CUST_01979,2024-01-01,0,0.7101
CUST_03729,2024-01-01,1,0.7101
CUST_01920,2024-01-01,1,0.7098
CUST_01576,2023-12-01,0,0.7098
CUST_01727,2023-11-01,0,0.7097
CUST_03962,2024-01-01,1,0.7096
CUST_00929,2023-11-01,0,0.7094
CUST_03131,2024-01-01,0,0.7094
CUST_03655,2023-11-01,0,0.7093
CUST_00994,2024-01-01,1,0.7091
CUST_00445,2024-01-01,1,0.7091
CUST_04322,2023-11-01,1,0.709
CUST_02467,2023-11-01,0,0.709
CUST_02548,2024-01-01,1,0.7089
CUST_00676,2023-12-01,0,0.7088
CUST_00131,2023-12-01,1,0.7086
CUST_02823,2023-12-01,1,0.7083
CUST_02740,2023-11-01,0,0.7083
CUST_03597,2024-01-01,0,0.7083
CUST_04401,2024-01-01,0,0.7081
CUST_04330,2023-12-01,0,0.708
CUST_00166,2024-01-01,0,0.7078
CUST_01987,2023-12-01,1,0.7077
CUST_04146,2023-11-01,0,0.7075
CUST_04946,2023-11-01,0,0.7074
CUST_00400,2024-01-01,1,0.7072
CUST_00304,2024-01-01,0,0.7071
CUST_01253,2023-12-01,1,0.7069
CUST_04925,2023-11-01,1,0.7069
CUST_03253,2024-01-01,1,0.7066
CUST_03954,2023-11-01,0,0.7065
CUST_01434,2023-11-01,0,0.7065
CUST_01252,2024-01-01,1,0.7063
CUST_03551,2023-11-01,0,0.7061
CUST_00363,2024-01-01,0,0.706
CUST_01817,2023-11-01,0,0.7059
CUST_04726,2023-12-01,0,0.7059
CUST_00853,2024-01-01,0,0.7058
CUST_01675,2024-01-01,0,0.7058
CUST_02263,2024-01-01,0,0.7054
CUST_04709,2023-11-01,0,0.7054
CUST_04203,2023-11-01,0,0.7053
CUST_02529,2023-12-01,0,0.7053
CUST_02479,2023-11-01,0,0.7052
CUST_00082,2024-01-01,1,0.7052
CUST_01777,2024-01-01,1,0.7051
CUST_03034,2024-01-01,0,0.7051
CUST_03034,2023-11-01,0,0.7051
CUST_02468,2023-12-01,1,0.705
CUST_01266,2024-01-01,0,0.705
CUST_02806,2023-11-01,0,0.7049
CUST_02671,2023-12-01,0,0.7047
CUST_00929,2023-12-01,0,0.7047
CUST_04440,2024-01-01,0,0.7046
CUST_01142,2023-11-01,0,0.7045
CUST_02210,2023-12-01,0,0.7045
CUST_03514,2023-11-01,1,0.7044
CUST_00786,2023-11-01,0,0.7044
CUST_04639,2023-12-01,0,0.7043
CUST_04864,2023-12-01,0,0.7041
CUST_03721,2024-01-01,1,0.704
CUST_01756,2024-01-01,0,0.7039
CUST_03318,2023-12-01,0,0.7039
CUST_01144,2024-01-01,1,0.7037
CUST_01577,2023-12-01,1,0.7037
CUST_02920,2023-12-01,1,0.7036
CUST_03269,2023-12-01,1,0.7036
CUST_04566,2023-11-01,1,0.7036
CUST_01577,2024-01-01,1,0.7036
CUST_03637,2023-12-01,0,0.7035
CUST_01527,2023-11-01,0,0.7034
CUST_00214,2023-11-01,1,0.7033
CUST_04833,2024-01-01,0,0.7032
CUST_04570,2023-11-01,0,0.7032
CUST_03228,2024-01-01,0,0.7031
CUST_03752,2023-12-01,0,0.703
CUST_02059,2023-12-01,1,0.703
CUST_03427,2024-01-01,0,0.7029
CUST_01947,2023-11-01,0,0.7029
CUST_01516,2023-12-01,1,0.7027
CUST_03955,2023-11-01,1,0.7026
CUST_04980,2023-12-01,1,0.7026
CUST_00919,2023-12-01,1,0.7025
CUST_01202,2023-11-01,1,0.7025
CUST_01332,2024-01-01,0,0.7024
CUST_02297,2023-12-01,0,0.702
CUST_00281,2024-01-01,0,0.702
CUST_00345,2023-12-01,0,0.7019
CUST_00283,2024-01-01,1,0.7018
CUST_02219,2024-01-01,0,0.7017
CUST_02101,2024-01-01,1,0.7015
CUST_02904,2024-01-01,0,0.7015
CUST_00676,2024-01-01,0,0.7014
CUST_04511,2023-12-01,1,0.7013
CUST_00509,2023-12-01,0,0.7011
CUST_02018,2023-11-01,0,0.701
CUST_02353,2024-01-01,0,0.701
CUST_03861,2023-12-01,1,0.701
CUST_01985,2023-12-01,1,0.7009
CUST_01413,2024-01-01,0,0.7009
CUST_00350,2023-12-01,0,0.7007
CUST_02071,2024-01-01,0,0.7005
CUST_01797,2023-11-01,0,0.7005
CUST_04552,2024-01-01,1,0.7005
CUST_02044,2023-12-01,0,0.7005
CUST_02904,2023-11-01,0,0.7005
CUST_04658,2024-01-01,1,0.7004
CUST_04776,2024-01-01,0,0.7004
CUST_00100,2023-11-01,0,0.7
CUST_03536,2023-11-01,0,0.6998
CUST_04222,2024-01-01,0,0.6998
CUST_02556,2024-01-01,1,0.6996
CUST_01929,2023-12-01,1,0.6995
CUST_03856,2023-12-01,0,0.6994
CUST_04628,2023-12-01,0,0.6993
CUST_00673,2023-12-01,0,0.6993
CUST_03230,2023-11-01,1,0.6992
CUST_01873,2024-01-01,1,0.6992
CUST_01574,2023-12-01,0,0.699
CUST_00533,2023-11-01,0,0.699
CUST_03349,2023-12-01,1,0.699
CUST_03485,2024-01-01,1,0.699
CUST_01858,2024-01-01,0,0.6989
CUST_02026,2024-01-01,1,0.6988
CUST_01584,2023-11-01,0,0.6985
CUST_01717,2024-01-01,0,0.6984
CUST_00493,2024-01-01,1,0.6984
CUST_02530,2023-11-01,1,0.6983
CUST_03169,2023-12-01,1,0.6982
CUST_02900,2023-12-01,0,0.6981
CUST_03947,2023-11-01,1,0.6979
CUST_02858,2023-12-01,0,0.6979
CUST_04894,2024-01-01,0,0.6979
CUST_02721,2024-01-01,1,0.6978
CUST_04026,2024-01-01,0,0.6969
CUST_01412,2024-01-01,1,0.6969
CUST_03442,2023-11-01,1,0.6968
CUST_03318,2023-11-01,0,0.6968
CUST_01890,2023-12-01,0,0.6967
CUST_03564,2024-01-01,1,0.6966
CUST_04309,2023-12-01,0,0.6966
CUST_04420,2023-11-01,1,0.6966
CUST_02257,2024-01-01,1,0.6965
CUST_01576,2024-01-01,0,0.6964
CUST_02011,2023-12-01,0,0.6963
CUST_04898,2023-12-01,1,0.6962
CUST_01336,2023-11-01,1,0.696
CUST_03997,2023-12-01,1,0.6959
CUST_02305,2024-01-01,0,0.6958
CUST_03985,2023-12-01,0,0.6958
CUST_02926,2023-12-01,0,0.6955
CUST_03477,2023-12-01,0,0.6954
CUST_04236,2023-12-01,1,0.6953
CUST_04874,2024-01-01,0,0.6952
CUST_01461,2024-01-01,0,0.6952
CUST_03903,2024-01-01,0,0.695
CUST_03869,2023-12-01,1,0.6945
CUST_02838,2024-01-01,1,0.6945
CUST_03764,2023-11-01,0,0.6945
CUST_00555,2023-11-01,1,0.6943
CUST_00699,2023-11-01,0,0.6941
CUST_02920,2023-11-01,1,0.6941
CUST_04127,2024-01-01,0,0.6941
CUST_01909,2023-12-01,0,0.694
CUST_02188,2023-11-01,1,0.694
CUST_04468,2024-01-01,0,0.6939
CUST_03985,2023-11-01,0,0.6937
CUST_00150,2023-12-01,0,0.6936
CUST_01651,2023-11-01,0,0.6936
CUST_02221,2023-11-01,0,0.6935
CUST_02529,2024-01-01,0,0.6935
CUST_00566,2023-11-01,0,0.6935
CUST_02002,2023-12-01,1,0.6931
CUST_03939,2024-01-01,1,0.6931
CUST_04177,2023-12-01,0,0.693
CUST_02804,2023-12-01,1,0.6927
CUST_00485,2023-12-01,0,0.6927
CUST_02157,2023-11-01,1,0.6926
CUST_03955,2023-12-01,1,0.6926
CUST_03955,2024-01-01,1,0.6926
CUST_04697,2023-11-01,0,0.6925
CUST_02641,2023-11-01,1,0.6925
CUST_03701,2023-12-01,0,0.6922
CUST_03688,2023-11-01,1,0.6922
CUST_03678,2023-12-01,0,0.6922
CUST_04519,2023-11-01,1,0.6922
CUST_00843,2023-12-01,0,0.6922
CUST_00468,2023-11-01,0,0.6921
CUST_00069,2024-01-01,0,0.692
CUST_03752,2023-11-01,0,0.6917
CUST_01279,2023-11-01,0,0.6917
CUST_02210,2024-01-01,0,0.6917
CUST_04752,2023-12-01,0,0.6917
CUST_02718,2023-12-01,0,0.6913
CUST_04650,2024-01-01,0,0.6912
CUST_02636,2023-11-01,1,0.6912
CUST_01033,2023-11-01,0,0.6911
CUST_02889,2023-12-01,1,0.691
CUST_03469,2024-01-01,0,0.691
CUST_03422,2023-12-01,0,0.6909
CUST_01974,2023-12-01,1,0.6907
CUST_04187,2023-11-01,0,0.6907
CUST_04930,2023-11-01,0,0.6906
CUST_00638,2023-11-01,1,0.6905
CUST_03985,2024-01-01,0,0.6903
CUST_00054,2023-12-01,1,0.6903
CUST_01010,2024-01-01,0,0.6902
CUST_02041,2024-01-01,0,0.6901
CUST_02448,2023-11-01,0,0.69
CUST_02448,2023-12-01,0,0.69
CUST_03004,2023-12-01,1,0.6899
CUST_01891,2023-12-01,0,0.6897
CUST_03413,2023-12-01,0,0.6896
CUST_03622,2023-12-01,0,0.6896
CUST_03004,2023-11-01,1,0.6892
CUST_04375,2024-01-01,0,0.6891
CUST_02538,2024-01-01,1,0.6889
CUST_00259,2024-01-01,0,0.6889
CUST_02296,2023-12-01,0,0.6889
CUST_04218,2024-01-01,0,0.6889
CUST_03903,2023-11-01,0,0.6888
CUST_01050,2023-12-01,0,0.6887
CUST_01050,2023-11-01,0,0.6887
CUST_02647,2024-01-01,0,0.6886
CUST_04727,2024-01-01,1,0.6886
CUST_04697,2023-12-01,0,0.6885
CUST_01213,2024-01-01,0,0.6884
CUST_03903,2023-12-01,0,0.6884
CUST_04221,2023-12-01,1,0.6884
CUST_02192,2024-01-01,1,0.6883
CUST_00661,2024-01-01,0,0.6883
CUST_03863,2024-01-01,0,0.6882
CUST_03062,2024-01-01,1,0.6881
CUST_03563,2023-11-01,1,0.6879
CUST_00710,2024-01-01,0,0.6879
CUST_03564,2023-11-01,1,0.6878
CUST_00626,2024-01-01,1,0.6877
CUST_03408,2023-11-01,1,0.6877
CUST_03097,2023-11-01,0,0.6877
CUST_01984,2023-11-01,0,0.6875
CUST_02601,2024-01-01,0,0.6875
CUST_03628,2024-01-01,0,0.6873
CUST_01951,2023-11-01,1,0.6872
CUST_02874,2023-11-01,0,0.6872
CUST_01177,2024-01-01,0,0.6871
CUST_00007,2023-11-01,1,0.687
CUST_02403,2023-12-01,1,0.6869
CUST_00311,2024-01-01,1,0.6866
CUST_04133,2024-01-01,0,0.6865
CUST_02363,2024-01-01,0,0.6864
CUST_02941,2023-12-01,0,0.6863
CUST_04330,2023-11-01,0,0.6863
CUST_02712,2024-01-01,0,0.6862
CUST_00638,2023-12-01,1,0.6862
CUST_04782,2023-11-01,0,0.6862
CUST_03974,2024-01-01,1,0.6862
CUST_03856,2024-01-01,0,0.6861
CUST_02173,2023-11-01,0,0.6861
CUST_03693,2023-12-01,0,0.6861
CUST_01346,2023-11-01,0,0.6861
CUST_01909,2023-11-01,0,0.686
CUST_02166,2023-12-01,1,0.6858
CUST_00832,2023-12-01,0,0.6857
CUST_02471,2024-01-01,0,0.6856
CUST_02990,2023-11-01,0,0.6855
CUST_00489,2023-11-01,0,0.6855
CUST_03764,2024-01-01,0,0.6853
CUST_00046,2023-12-01,0,0.6852
CUST_00812,2023-12-01,0,0.6852
CUST_03856,2023-11-01,0,0.6852
CUST_02942,2023-12-01,1,0.6851
CUST_02483,2023-12-01,1,0.685
CUST_03948,2023-12-01,0,0.6848
CUST_03067,2023-11-01,0,0.6847
CUST_03679,2024-01-01,1,0.6847
CUST_03841,2023-11-01,0,0.6847
CUST_02392,2024-01-01,0,0.6846
CUST_04733,2024-01-01,0,0.6846
CUST_02682,2023-11-01,1,0.6845
CUST_03622,2023-11-01,0,0.6843
CUST_01376,2024-01-01,1,0.6837
CUST_03688,2023-12-01,1,0.6837
CUST_01627,2024-01-01,1,0.6833
CUST_03288,2024-01-01,0,0.6831
CUST_04423,2024-01-01,0,0.683
CUST_00941,2023-12-01,0,0.6829
CUST_01146,2023-11-01,0,0.6829
CUST_03641,2024-01-01,1,0.6829
CUST_00780,2024-01-01,1,0.6828
CUST_03830,2024-01-01,0,0.6827
CUST_04634,2023-12-01,0,0.6823
CUST_01390,2024-01-01,0,0.6821
CUST_03557,2024-01-01,0,0.6821
CUST_01496,2023-12-01,0,0.6818
CUST_02794,2024-01-01,0,0.6818
CUST_03157,2023-12-01,0,0.6817
CUST_02173,2023-12-01,0,0.6816
CUST_03046,2023-12-01,1,0.6815
CUST_02781,2023-11-01,0,0.6813
CUST_02325,2023-12-01,1,0.6812
CUST_03068,2023-11-01,0,0.6812
CUST_04133,2023-12-01,0,0.6811
CUST_04267,2023-12-01,1,0.6808
CUST_01703,2024-01-01,1,0.6807
CUST_01946,2023-11-01,1,0.6807
CUST_04218,2023-12-01,0,0.6802
CUST_01474,2024-01-01,1,0.6802
CUST_01983,2024-01-01,0,0.6801
CUST_04158,2024-01-01,1,0.68
CUST_04612,2024-01-01,0,0.68
CUST_01767,2023-11-01,1,0.68
CUST_01111,2024-01-01,1,0.6797
CUST_01453,2024-01-01,0,0.6797
CUST_01434,2023-12-01,0,0.6794
CUST_00750,2023-11-01,0,0.6794
CUST_02139,2023-11-01,0,0.6793
CUST_03338,2023-11-01,0,0.6792
CUST_03675,2023-11-01,0,0.6791
CUST_02335,2024-01-01,1,0.679
CUST_02030,2024-01-01,0,0.6789
CUST_00644,2023-11-01,0,0.6788
CUST_04864,2024-01-01,0,0.6787
CUST_02793,2024-01-01,0,0.6787
CUST_03986,2023-11-01,0,0.6785
CUST_01349,2024-01-01,1,0.6783
CUST_00940,2023-12-01,1,0.6781
CUST_03993,2023-12-01,0,0.6777
CUST_04734,2024-01-01,1,0.6776
CUST_00661,2023-11-01,0,0.6775
CUST_00793,2023-12-01,0,0.6775
CUST_00966,2023-12-01,0,0.6773
CUST_01248,2023-12-01,1,0.6772
CUST_00919,2024-01-01,1,0.6772
CUST_03011,2023-11-01,0,0.677
CUST_00038,2023-11-01,0,0.677
CUST_03873,2023-11-01,0,0.6769
CUST_01140,2023-12-01,0,0.6769
CUST_01365,2023-11-01,1,0.6769
CUST_04244,2024-01-01,0,0.6768
CUST_01375,2024-01-01,0,0.6768
CUST_02975,2023-12-01,1,0.6768
CUST_00269,2024-01-01,1,0.6767
CUST_02318,2023-12-01,0,0.6765
CUST_02610,2024-01-01,0,0.6763
CUST_01357,2023-12-01,0,0.6763
CUST_01370,2023-11-01,1,0.6762
CUST_03421,2024-01-01,0,0.6762
CUST_03878,2024-01-01,0,0.6762
CUST_04050,2023-12-01,0,0.676
CUST_01166,2023-12-01,0,0.6759
CUST_04239,2023-12-01,1,0.6758
CUST_04814,2024-01-01,0,0.6755
CUST_00833,2023-12-01,1,0.6755
CUST_02645,2024-01-01,0,0.6754
CUST_00736,2023-12-01,1,0.6753
CUST_01093,2024-01-01,0,0.6752
CUST_04297,2023-11-01,0,0.675
CUST_04847,2023-12-01,0,0.6748
CUST_04588,2023-11-01,1,0.6745
CUST_04560,2024-01-01,1,0.6744
CUST_01177,2023-11-01,0,0.6743
CUST_01651,2023-12-01,0,0.6742
CUST_02333,2023-11-01,0,0.6739
CUST_04874,2023-12-01,0,0.6737
CUST_02864,2023-11-01,0,0.6737
CUST_00234,2024-01-01,0,0.6736
CUST_04634,2024-01-01,0,0.6735
CUST_01698,2023-12-01,0,0.6733
CUST_03920,2023-12-01,0,0.6731
CUST_02398,2023-11-01,0,0.673
CUST_02497,2024-01-01,1,0.673
CUST_04621,2023-12-01,0,0.6723
CUST_04782,2023-12-01,0,0.6723
CUST_00018,2023-12-01,1,0.6723
CUST_00357,2023-12-01,0,0.6721
CUST_04705,2024-01-01,1,0.6718
CUST_00575,2024-01-01,1,0.6717
CUST_00383,2024-01-01,1,0.6717
CUST_04457,2023-12-01,0,0.6716
CUST_02453,2023-12-01,0,0.6716
CUST_04297,2023-12-01,0,0.6713
CUST_03919,2023-11-01,0,0.6713
CUST_03777,2023-12-01,0,0.6713
CUST_03484,2024-01-01,0,0.6713
CUST_02499,2023-12-01,1,0.6712
CUST_04375,2023-11-01,0,0.6712
CUST_01083,2023-11-01,1,0.6711
CUST_01576,2023-11-01,0,0.6708
CUST_03680,2023-12-01,0,0.6708
CUST_00780,2023-11-01,1,0.6706
CUST_04102,2024-01-01,0,0.6706
CUST_01140,2024-01-01,0,0.6705
CUST_03546,2023-11-01,0,0.6704
CUST_01480,2023-11-01,1,0.6703
CUST_01817,2024-01-01,0,0.6703
CUST_03073,2024-01-01,0,0.6702
CUST_03802,2023-11-01,0,0.6702
CUST_04279,2024-01-01,1,0.67
CUST_00341,2024-01-01,1,0.6695
CUST_04301,2023-11-01,1,0.6693
CUST_00668,2024-01-01,1,0.6693
CUST_00884,2024-01-01,1,0.6691
CUST_04734,2023-12-01,1,0.6691
CUST_03683,2024-01-01,1,0.669
CUST_04612,2023-11-01,0,0.669
CUST_03695,2023-12-01,0,0.6686
CUST_01721,2024-01-01,0,0.6683
CUST_04951,2023-12-01,0,0.6683
CUST_04643,2024-01-01,1,0.6682
CUST_02232,2023-12-01,0,0.6681
CUST_02509,2023-12-01,0,0.668
CUST_03258,2023-12-01,0,0.6676
CUST_02982,2023-12-01,0,0.667
CUST_02811,2024-01-01,0,0.6669
CUST_01391,2024-01-01,0,0.6667
CUST_01285,2024-01-01,0,0.6667
CUST_03616,2024-01-01,0,0.6666
CUST_04459,2024-01-01,1,0.6666
CUST_04734,2023-11-01,1,0.6666
CUST_00227,2023-11-01,0,0.6663
CUST_02508,2024-01-01,0,0.6662
CUST_03920,2024-01-01,0,0.6661
CUST_04667,2023-11-01,0,0.666
CUST_03834,2024-01-01,1,0.666
CUST_00485,2023-11-01,0,0.6658
CUST_00831,2024-01-01,0,0.6658
CUST_00945,2023-12-01,0,0.6658
CUST_02672,2023-12-01,0,0.6656
CUST_04228,2023-12-01,0,0.6654
CUST_00831,2023-11-01,0,0.6652
CUST_02712,2023-11-01,0,0.6649
CUST_03316,2024-01-01,0,0.6649
CUST_03207,2024-01-01,0,0.6649
CUST_03405,2023-11-01,0,0.6648
CUST_02453,2023-11-01,0,0.6647
CUST_02642,2023-11-01,1,0.6643
CUST_01727,2023-12-01,0,0.664
CUST_00964,2023-12-01,0,0.664
CUST_00457,2023-12-01,1,0.6638
CUST_00357,2024-01-01,0,0.6638
CUST_02081,2023-11-01,0,0.6637
CUST_03710,2023-12-01,1,0.6636
CUST_02544,2024-01-01,0,0.6636
CUST_03585,2024-01-01,0,0.6636
CUST_03800,2023-11-01,1,0.6635
CUST_00561,2023-12-01,1,0.6633
CUST_04554,2023-12-01,1,0.6633
CUST_03776,2023-12-01,1,0.6631
CUST_00561,2023-11-01,1,0.663
CUST_04951,2023-11-01,0,0.6628
CUST_00655,2023-11-01,1,0.6627
CUST_02570,2024-01-01,0,0.6625
CUST_02453,2024-01-01,0,0.6625
CUST_01094,2023-11-01,0,0.6624
CUST_02915,2023-12-01,0,0.6624
CUST_02911,2023-11-01,0,0.6623
CUST_03401,2023-11-01,1,0.6623
CUST_00221,2023-12-01,0,0.6622
CUST_00886,2023-11-01,0,0.6617
CUST_00299,2023-11-01,1,0.6617
CUST_04863,2023-11-01,1,0.6616
CUST_03224,2023-12-01,0,0.6616
CUST_00496,2023-11-01,1,0.6615
CUST_00320,2024-01-01,0,0.6614
CUST_00288,2023-11-01,0,0.6614
CUST_04025,2023-11-01,0,0.6614
CUST_00739,2023-12-01,0,0.6614
CUST_04890,2024-01-01,0,0.6613
CUST_03983,2023-11-01,1,0.6612
CUST_04988,2023-11-01,0,0.6608
CUST_00169,2023-12-01,0,0.6606
CUST_00945,2023-11-01,0,0.6604
CUST_02131,2023-12-01,0,0.6603
CUST_03741,2023-12-01,0,0.6603
CUST_01437,2023-11-01,0,0.6602
CUST_00847,2023-11-01,0,0.6601
CUST_03179,2024-01-01,0,0.6601
CUST_03401,2023-12-01,1,0.6601
CUST_04767,2024-01-01,0,0.66
CUST_00846,2024-01-01,0,0.6597
CUST_00216,2024-01-01,0,0.6596
CUST_02584,2023-12-01,0,0.6595
CUST_02584,2023-11-01,0,0.6595
CUST_01185,2024-01-01,0,0.6595
CUST_01729,2023-12-01,0,0.6594
CUST_03664,2023-12-01,1,0.6593
CUST_00908,2023-11-01,1,0.6593
CUST_03833,2023-11-01,1,0.6591
CUST_00480,2024-01-01,0,0.659
CUST_02091,2024-01-01,0,0.659
CUST_00208,2023-11-01,0,0.6588
CUST_01225,2024-01-01,1,0.6588
CUST_03522,2023-12-01,0,0.6587
CUST_04864,2023-11-01,0,0.6587
CUST_04774,2024-01-01,0,0.6585
CUST_01637,2023-11-01,0,0.6582
CUST_01845,2023-12-01,0,0.6581
CUST_03103,2023-11-01,0,0.6576
CUST_02601,2023-11-01,0,0.657
CUST_03421,2023-11-01,0,0.657
CUST_04980,2024-01-01,1,0.657
CUST_03695,2024-01-01,0,0.6569
CUST_01636,2024-01-01,0,0.6569
CUST_03983,2024-01-01,1,0.6568
CUST_00620,2024-01-01,0,0.6567
CUST_00452,2023-11-01,0,0.6567
CUST_00655,2023-12-01,1,0.6565
CUST_04255,2023-11-01,0,0.6563
CUST_00227,2024-01-01,0,0.6563
CUST_04732,2024-01-01,1,0.6563
CUST_03513,2023-11-01,1,0.6561
CUST_02941,2024-01-01,0,0.656
CUST_01416,2023-12-01,1,0.656
CUST_01771,2024-01-01,0,0.6559
CUST_03526,2024-01-01,0,0.6556
CUST_04048,2024-01-01,0,0.6555
CUST_00160,2024-01-01,1,0.6555
CUST_00896,2023-11-01,1,0.6554
CUST_03895,2023-11-01,1,0.655
CUST_00448,2023-12-01,0,0.6547
CUST_04326,2023-12-01,0,0.6546
CUST_04326,2024-01-01,0,0.6546
CUST_02185,2024-01-01,1,0.6545
CUST_02805,2023-12-01,1,0.6545
CUST_01562,2023-11-01,1,0.6545
CUST_01853,2023-12-01,1,0.6544
CUST_02915,2023-11-01,0,0.6544
CUST_01835,2023-11-01,1,0.6541
CUST_01100,2023-12-01,1,0.6538
CUST_02462,2024-01-01,0,0.6537
CUST_00856,2023-12-01,0,0.6536
CUST_04921,2023-11-01,1,0.6536
CUST_02052,2023-12-01,0,0.6535
CUST_00253,2024-01-01,0,0.6535
CUST_03610,2023-12-01,0,0.6535
CUST_01311,2024-01-01,0,0.6535
CUST_04665,2023-11-01,0,0.6532
CUST_00458,2023-12-01,0,0.6532
CUST_02710,2023-12-01,1,0.6532
CUST_01479,2023-11-01,0,0.6529
CUST_01721,2023-12-01,0,0.6529
CUST_04684,2023-11-01,0,0.6527
CUST_03316,2023-12-01,0,0.6527
CUST_01083,2023-12-01,1,0.6527
CUST_02648,2023-12-01,0,0.6527
CUST_00523,2023-12-01,0,0.6525
CUST_02999,2023-12-01,1,0.6522
CUST_04200,2024-01-01,0,0.6522
CUST_03346,2023-12-01,0,0.6521
CUST_04443,2024-01-01,0,0.6517
CUST_03310,2024-01-01,0,0.6516
CUST_01716,2023-11-01,0,0.6515
CUST_01837,2024-01-01,0,0.6512
CUST_02125,2024-01-01,0,0.6509
CUST_03918,2023-12-01,1,0.6509
CUST_04790,2023-11-01,1,0.6505
CUST_01564,2023-11-01,0,0.65
CUST_03564,2023-12-01,1,0.6499
CUST_01742,2023-11-01,0,0.6499
CUST_03328,2023-11-01,0,0.6498
CUST_03527,2023-11-01,0,0.6497
CUST_03237,2023-11-01,1,0.6496
CUST_01519,2023-12-01,0,0.6496
CUST_04794,2023-12-01,0,0.6493
CUST_03607,2024-01-01,1,0.6491
CUST_04726,2023-11-01,0,0.649
CUST_01344,2023-11-01,0,0.649
CUST_00699,2024-01-01,0,0.649
CUST_02916,2023-12-01,0,0.6488
CUST_01210,2024-01-01,1,0.6485
CUST_03188,2024-01-01,0,0.6482
CUST_04586,2023-11-01,0,0.6482
CUST_04879,2024-01-01,0,0.6481
CUST_01562,2023-12-01,1,0.6481
CUST_03999,2023-12-01,0,0.6481
CUST_03571,2023-12-01,1,0.6479
CUST_00250,2023-11-01,0,0.6478
CUST_01166,2023-11-01,0,0.6476
CUST_02353,2023-11-01,0,0.6474
CUST_03780,2023-12-01,1,0.6471
CUST_02351,2023-12-01,0,0.6469
CUST_03333,2023-12-01,0,0.6467
CUST_04764,2023-11-01,0,0.6465
CUST_00061,2023-11-01,0,0.6463
CUST_02178,2024-01-01,0,0.6463
CUST_02693,2023-12-01,0,0.646
CUST_00030,2023-11-01,1,0.646
CUST_04326,2023-11-01,0,0.6458
CUST_02190,2024-01-01,1,0.6456
CUST_04849,2024-01-01,0,0.6455
CUST_04025,2023-12-01,0,0.6454
CUST_01330,2023-12-01,0,0.6451
CUST_03084,2023-11-01,1,0.6449
CUST_00347,2023-11-01,0,0.6445
CUST_04684,2023-12-01,0,0.6444
CUST_00661,2023-12-01,0,0.6443
